Dauerzaehlstellennummer;Dauerzaehlstellenname;Landesnummer;Landeskuerzel;Straßenklasse;Straßennummer;Straßennumernzusatz;Nahziel_Richtung_1;Himmelsrichtung_Richtung_1;Nahziel_Richtung_2;Himmelsrichtung_Richtung_2;Koordinaten_UTM32_E;Koordinaten_UTM32_N
6874;AD Hattenbach 3;6;HE;A;7;;AD Hattenbacher Dreieck (A5);N;AS Niederaula;S;538186,000;5627532,500
6875;Wetzlos;6;HE;A;7;;AS Niederaula;N;AS Hünfeld/Schlitz;S;543511,500;5622819,500
6876;Dietershan;6;HE;A;7;;AS Hünfeld/Schlitz;N;AS Fulda-Nord;S;548146,500;5605949,000
6877;Fulda-Nord;6;HE;A;7;;AS Fulda-Nord;N;AS Fulda-Mitte;S;550416,551;5603325,789
6878;Welkers;6;HE;A;7;;AD Fuldaer Dreieck (A66);N;AS Bad Brückenau-Volkers;S;550501,891;5591773,188
6879;Eichenzell;6;HE;A;66;;AD Fuldaer Dreieck (A7);O;AS Eichenzell;W;550367,000;5593255,500
6880;Herleshausen;6;HE;A;4;;AS Eisenach-West;O;AS Herleshausen;W;584266,848;5651338,069
6881;Bad Hersfeld;6;HE;A;4;;AS Bad Hersfeld;O;AD Kirchheimer Dreieck (A7);W;548975,000;5633607,500
6883;Pilgerzell;6;HE;A;7;;AS Fulda-Mitte;N;AD Fuldaer Dreieck (A66);S;552502,500;5596522,500
6884;Hönebach;6;HE;A;4;;AS Wildeck-Hönebach;O;AS Friedewald;W;565213,000;5643169,500
6885;Obersuhl;6;HE;A;4;;AS Wildeck-Obersuhl;O;AS Wildeck-Hönebach;W;570842,000;5645796,000
6886;Westkreuz Frankfurt (W);6;HE;A;648;;AK Westkreuz Frankfurt a. Main (A5);O;AS Frankfurt a. Main-Rödelheim;W;470428,000;5551856,500
6887;Frankfurt-Höchst;6;HE;A;66;;AS Frankfurt a. Main-Höchst;O;AS Kelkheim;W;466279,500;5551364,000
6889;Westkreuz Frankfurt (O);6;HE;A;648;;AS Frankfurt a. Main-Rebstock;O;AK Westkreuz Frankfurt a. Main (A5);W;472041,000;5551524,500
6890;AD Eschborn (S);6;HE;A;648;;AS Frankfurt a. Main-Rödelheim;O;AD Eschborner Dreieck (A66);W;469877,434;5552638,733
6891;Sossenheim;6;HE;A;66;;AS Eschborn;O;AS Frankfurt a. Main-Höchst;W;466912,000;5551718,000
6892;Unterliederbach;6;HE;A;66;;AS Kelkheim;O;AS Frankfurt a. Main-Zeilsheim;W;465846,000;5551120,000
6893;Wiesbadener Kreuz (O);6;HE;A;66;;AS Diedenbergen;O;AK Wiesbadener Kreuz (A3);W;456654,500;5544991,500
6894;Wallau;6;HE;A;66;;AK Wiesbadener Kreuz (A3);O;AS Wallau;W;455566,500;5545006,500
6895;Wiesbaden-Erbenheim-Ost;6;HE;A;66;;AS Wiesbaden-Erbenheim;O;AS Wiesbaden-Mainzer Straße;W;448776,000;5544502,000
6896;Schiersteiner Kreuz (O);6;HE;A;66;;AS Wiesbaden-Biebrich;O;AK Schiersteiner Kreuz (A643);W;444188,500;5544724,500
6897;Schiersteiner Kreuz (W);6;HE;A;66;;AK Schiersteiner Kreuz (A643);O;AS Wiesbaden-Frauenstein;W;442887,000;5544771,500
6899;Ginsheim-Gustavsburg;6;HE;A;671;;AS Gustavsburg;N;AD Mainspitz-Dreieck (A60);S;452723,500;5537791,500
6900;Reinhardshain;6;HE;A;5;;AS Grünberg;N;AD Reiskirchener Dreieck (A480);S;491773,000;5607405,000
6901;Wiesbaden-Biebrich;6;HE;A;66;;AS Wiesbaden-Mainzer Straße;O;AS Wiesbaden-Biebrich;W;446213,500;5544698,500
6902;Wiesbaden-Erbenheim;6;HE;A;66;;AS Wiesbaden-Nordenstadt;O;AS Wiesbaden-Erbenheim;W;451404,181;5545075,837
6903;Bisses;6;HE;A;45;;AS Wölfersheim;N;AS Florstadt;S;495257,500;5582417,500
6904;Rodenbach;6;HE;A;45;;AS Florstadt;N;AS Altenstadt;S;496914,000;5572925,000
6905;Marköbel;6;HE;A;45;;AS Hammersbach;N;AS Langenselbold-West;S;500445,000;5563706,500
6906;Langen-Bergheim;6;HE;A;45;;AS Altenstadt;N;AS Hammersbach;S;499877,500;5565908,000
6907;Obergeis;6;HE;A;7;;AS Bad Hersfeld-West;N;AD Kirchheimer Dreieck (A4);S;541945,500;5635725,500
6908;Seligenstadt;6;HE;A;3;;AS Seligenstadt;N;AD Seligenstädter Dreieck (A45);S;500660,500;5538135,000
6909;Wirtheim 2;6;HE;A;66;;AS Bad Orb/Wächtersbach;O;AS Gelnhausen-Ost;W;518581,500;5563614,557
6912;F - Miquelallee;6;HE;A;66;;AS Frankfurt a. Main-Miquelallee;O;AS Frankfurt a. Main-Ludwig-Landmann-Str;W;473060,712;5553728,877
6913;Rengershausen;6;HE;A;49;;AK Kreuz Kassel-West (A44);N;AS Baunatal-Nord;S;531236,500;5678891,500
6914;Baunatal (N);6;HE;A;49;;AS Baunatal-Nord;N;AS Baunatal-Mitte;S;530561,500;5677541,000
6919;Hermannstein;6;HE;A;480;;AK Wetzlarer Kreuz (A45);O;AS Aßlar;W;463346,500;5604055,500
6921;Schiersteiner Kreuz (N);6;HE;A;643;;AS Wiesbaden-Dotzheim;N;AK Schiersteiner Kreuz (A66);S;443703,000;5545547,000
6922;Erzhausen;6;HE;A;5;;AS Langen/Mörfelden;N;AS Weiterstadt;S;471837,500;5534008,000
6923;Frankfurt-Niederrad;6;HE;A;5;;AS Frankfurt a. Main-Niederrad;N;AS Frankfurt a. Main-Flughafen-(N) (B43);S;472430,000;5546942,500
6924;Frankfurter Kreuz (S);6;HE;A;5;;AK Frankfurter Kreuz (A3);N;AS Zeppelinheim;S;471474,000;5544018,500
6929;Kleinenglis;6;HE;A;49;;AS Wabern;N;AS Borken (Hessen);S;516742,500;5657913,000
6930;Frankfurt-Griesheim;6;HE;A;5;;AS Frankfurt a. Main-Westhafen;N;AS Frankfurt a. Main-Niederrad;S;472632,500;5548735,000
6931;AD Mönchhof (S);6;HE;A;67;;AD Mönchhof-Dreieck (A3);N;AS Rüsselsheim-Ost;S;463684,500;5539966,500
6932;AD Rüsselsheim (N);6;HE;A;67;;AS Rüsselsheim-Ost;N;AD Rüsselsheimer Dreieck (A60);S;461718,630;5537139,343
6933;AD Rüsselsheim (S);6;HE;A;67;;AD Rüsselsheimer Dreieck (A60);N;AS Groß-Gerau;S;462376,723;5533907,389
6934;Klein-Gerau;6;HE;A;67;;AS Groß-Gerau;N;AS Büttelborn;S;464983,000;5528693,000
6935;Büttelborn;6;HE;A;67;;AS Büttelborn;N;AD Griesheimer Dreieck (A672);S;467705,000;5526471,000
6936;AK Darmstadt Nord;6;HE;A;67;;AD Griesheimer Dreieck (A672);N;AK Darmstädter Kreuz (A5);S;470690,500;5523706,500
6937;Eberstadt;6;HE;A;5;;AK Darmstädter Kreuz (A67);N;AS Darmstadt-Eberstadt;S;473284,000;5518101,000
6938;Bickenbach;6;HE;A;5;;AS Seeheim-Jugenheim;N;AS Zwingenberg;S;471029,500;5512186,000
6939;Bensheim-Nord;6;HE;A;5;;AS Zwingenberg;N;AS Bensheim;S;471378,000;5504724,500
6940;Heppenheim;6;HE;A;5;;AS Heppenheim;N;AS Hemsbach;S;473263,000;5494932,500
6941;Bensheim;6;HE;A;5;;AS Bensheim;N;AS Heppenheim;S;471828,000;5500066,000
6942;Pfungstadt;6;HE;A;5;;AS Darmstadt-Eberstadt;N;AS Seeheim-Jugenheim;S;473173,000;5517065,500
6944;Darmstadt;6;HE;A;672;;AS Darmstadt-West (B26);O;AK Darmstädter Nordkreuz (A5);W;471718,000;5524124,500
6949;Egelsbach;6;HE;A;661;;AS Langen;N;AS Egelsbach;S;477778,500;5537672,000
6950;Dreieichenhain;6;HE;A;661;;AS Dreieich;N;AS Langen;S;477770,000;5538602,500
6951;Neu-Isenburg Ost;6;HE;A;661;;AS Neu-Isenburg;N;AS Dreieich;S;479892,500;5543653,500
6952;AK Offenbach (N);6;HE;A;661;;AS Offenbach-Taunusring;N;AK Offenbacher Kreuz (B459);S;481197,071;5548174,690
6953;Frankfurt-Oberrad;6;HE;A;661;;AS Offenbach-Kaiserlei;N;AS Offenbach-Taunusring;S;481412,500;5549767,500
6954;AK Offenbach (S);6;HE;A;661;;AK Offenbacher Kreuz (A3);N;AS Neu-Isenburg;S;480231,457;5544813,274
6955;Kelsterbach;6;HE;A;3;;AS Kelsterbach;N;AS Frankfurt a. Main-Flughafen (K823);S;468745,000;5544412,500
6956;Niederzwehren;6;HE;A;49;;AS Kassel-Niederzwehren;N;AK Kreuz Kassel-West (A44);S;531702,000;5679679,500
6958;Neu-Isenburg Nord;6;HE;A;3;;AS Frankfurt a. Main-Süd;N;AK Offenbacher Kreuz (A661);S;478602,000;5545517,000
6959;Heusenstamm;6;HE;A;3;;AK Offenbacher Kreuz (A661);N;AS Obertshausen;S;486067,000;5546183,500
6960;AS Bergen-Enkheim;6;HE;A;66;;AS Maintal-Bischofsheim;O;AS Frankfurt a. Main-Bergen-Enkheim (B8);W;482711,841;5554239,916
6961;Maintal-Bischofsheim;6;HE;A;66;;AS Maintal-Dörnigheim;O;AS Maintal-Bischofsheim;W;486618,000;5554827,000
6962;Hanau-West;6;HE;A;66;;AS Hanau-Nord;O;AS Hanau-West;W;489993,316;5555018,145
6963;Hochstadt;6;HE;A;66;;AS Hanau-West;O;AS Maintal-Dörnigheim;W;488888,000;5554973,500
6964;Hanau-Nord;6;HE;A;66;;AS Erlensee;O;AS Hanau-Nord;W;494342,500;5555837,500
6965;Langenselbold;6;HE;A;66;;AS Langenselbold;O;AD Langenselbolder Dreieck (A45/B40);W;502392,500;5557691,500
6966;Gründau-Rothenbergen;6;HE;A;66;;AS Gründau-Rothenbergen;O;AS Langenselbold;W;507311,000;5560057,500
6967;Gründau-Lieblos;6;HE;A;66;;AS Gründau-Lieblos;O;AS Gründau-Rothenbergen;W;509371,000;5560743,000
6968;Hailer;6;HE;A;66;;AS Gelnhausen-West;O;AS Gründau-Lieblos;W;512407,000;5559852,000
6969;Linsengericht;6;HE;A;66;;AS Gelnhausen-Ost;O;AS Gelnhausen-West;W;515304,500;5560521,000
6976;Wettenberg;6;HE;A;480;;AK Gießener Nordkreuz (A485);O;AS Wettenberg;W;475873,500;5606437,000
6980;Lollar (Reiskirchen);6;HE;A;480;;AD Reiskirchener Dreieck (A5);O;AD Gießener Nordkreuz (A485);W;486109,366;5607890,220
6981;Frankfurt-Bonames;6;HE;A;661;;AS Frankfurt a. Main-Nieder-Eschbach;N;AS Frankfurt a. Main-Heddernheim;S;475082,000;5558807,000
6982;Nieder-Eschbach;6;HE;A;661;;AK Bad Homburger Kreuz (A5);N;AS Frankfurt a. Main-Nieder-Eschbach;S;475075,000;5560515,500
6983;Bad Homburger Kreuz (N);6;HE;A;661;;AS Bad Homburg;N;AK Bad Homburger Kreuz (A5);S;473624,500;5561388,000
6984;Bad Homburg;6;HE;A;661;;AS Oberursel;N;AS Bad Homburg;S;473139,500;5561652,000
6985;Oberursel-Bommersheim;6;HE;A;661;;AS Oberursel-Nord (B455/B456);N;AS Oberursel;S;471249,500;5562266,000
6986;Frankfurt-Heddernheim;6;HE;A;661;;AS Frankfurt a. Main-Heddernheim;N;AS Frankfurt a. Main-Eckenheim;S;475702,000;5557487,000
6987;Viernheim-Oststadt (S);6;HE;A;659;;AS Viernheim-Ost;N;AS Viernheim;S;470336,000;5487077,000
6988;Bauschheim;6;HE;A;60;;AS Rüsselsheim-Mitte;O;AS Bischofsheim;W;455952,500;5535822,000
6989;Ginsheimer Sand;6;HE;A;60;;AD Mainspitz-Dreieck (A671);O;AS Ginsheim-Gustavsburg;W;452343,000;5536765,000
6991;AD Rüsselsheim (W);6;HE;A;60;;AD Rüsselsheimer Dreieck (A67);O;AS Rüsselsheim-Königstädten;W;459827,387;5536059,138
6992;Bischofsheim;6;HE;A;60;;AS Bischofsheim;O;AD Mainspitz-Dreieck (A671);W;453850,000;5536194,500
6993;AS Königstädten (W);6;HE;A;60;;AS Rüsselsheim-Königstädten;O;AS Rüsselsheim-Mitte;W;459544,790;5536014,942
6994;Mainz-Kastel;6;HE;A;671;;AS Mainz-Kastel;N;AS Hochheim-Nord;S;451728,000;5541540,000
6996;Viernheim-Ost;6;HE;A;659;;AS Viernheim;N;AK Viernheimer Kreuz (A6);S;468578,500;5485890,000
6997;Viernheim-Oststadt (N);6;HE;A;659;;AK Weinheimer Kreuz (A5);N;AS Viernheim-Ost;S;471220,500;5487648,000
7022;Sauertalbrücke;7;RP;A;64;;AS Trier;O;AS GÜG Sauertalbrücke;W;320817,589;5512112,458
7045;Kandel;7;RP;A;65;;AS Kandel-Mitte;N;AS Kandel-Süd;S;442560,582;5436935,499
7063;Rheinbrücke Weisenau;7;RP;A;60;;AS Ginsheim-Gustavsburg;O;AS Mainz-Laubenheim;W;451110,843;5535826,819
7070;Rasthaus Sessenhausen;7;RP;A;3;;AS Dierdorf;N;AS Ransbach-Baumbach;S;406006,146;5597691,644
7100;Albig;7;RP;A;63;;AS Biebelnheim;N;AK Kreuz Alzey (A61);S;436830,174;5514651,766
7104;Oggersheim;7;RP;A;650;;AS Oggersheim-Süd;O;AS Oggersheimer Kreuz;W;453915,097;5481048,002
7109;Heidesheim;7;RP;A;60;;AD Dreieck Mainz (A643);O;AS Heidesheim;W;439151,511;5539064,241
7110;Feuerscheid;7;RP;A;60;;AS Waxweiler;O;AS Prüm;W;317136,634;5553353,906
7112;Rheinbrücke Schierstein;7;RP;A;643;;AS Wiesbaden-Äppelallee;N;AS Mainz-Mombach;S;443517,500;5542483,000
7118;Miesau;7;RP;A;6;;AS Bruchmühlbach-Miesau;O;AS Waldmohr;W;386579,518;5471784,214
7119;Rheinbrücke Speyer-Nord;7;RP;A;61;;AS Speyer;N;AS Hockenheim;S;459973,811;5466863,017
7120;Landstuhl;7;RP;A;6;;AS Kaiserslautern-Einsiedlerhof;O;AS Landstuhl-Ost;W;399281,398;5475524,329
7121;Ammerich;7;RP;A;3;;AS Neustadt (Wied);N;AS Neuwied;S;390045,035;5605914,402
7123;Maxdorf;7;RP;A;61;;AK Kreuz Frankenthal (A6);N;AK Kreuz Ludwigshafen (A650);S;450179,494;5481579,654
7124;Kaiserslautern-West;7;RP;A;6;;AS Kaiserslautern-West;O;AS Kaiserslautern-Einsiedlerhof;W;404001,000;5477647,000
7125;Kaiserslautern-Ost;7;RP;A;6;;AD Dreieck Kaiserslautern (A63);O;AS Kaiserslautern-West;W;407113,500;5478176,500
7128;Rückweiler;7;RP;A;62;;AS Freisen;O;AS Birkenfeld;W;372326,998;5492976,372
7129;Sprendlingen;7;RP;A;61;;AS Bad Kreuznach;N;AS Gau-Bickelheim;S;426539,660;5522651,727
7130;Höhr-Grenzhausen;7;RP;A;48;;AS Höhr-Grenzhausen;O;AS Bendorf/Neuwied;W;404966,905;5588846,406
7131;Rheinbrücke Bendorf;7;RP;A;48;;AS Bendorf/Neuwied;O;AS Koblenz-Nord;W;398369,049;5584829,628
7132;AK Koblenz (Ost);7;RP;A;48;;AS Koblenz-Nord;O;AK Kreuz Koblenz (A61);W;392648,431;5580112,468
7133;AK Koblenz (West);7;RP;A;48;;AK Kreuz Koblenz (A61);O;AS Ochtendung;W;391479,839;5578929,073
7140;Moseltalbrücke;7;RP;A;61;;AS Koblenz-Metternich;N;AS Koblenz/Dieblich;S;392263,624;5574194,381
7141;AK Koblenz (Süd);7;RP;A;61;;AK Kreuz Koblenz (A48);N;AS Koblenz-Metternich;S;392905,500;5578793,500
7142;AK Koblenz (Nord);7;RP;A;61;;AS Plaidt;N;AK Kreuz Koblenz (A48);S;391645,602;5580088,714
7144;Girod;7;RP;A;3;;AS Montabaur;N;AS Diez;S;422337,042;5589097,172
7148;Ahrtalbrücke;7;RP;A;61;;AD Dreieck Bad Neuenahr-Ahrweiler (A573);N;AD Dreieck Sinzig (A571);S;368243,000;5603685,000
7149;Ringen-Vettelhoven;7;RP;A;61;;AK Meckenheim (A565);N;AD Bad Neuenahr-Ahrweiler (A573);S;363420,000;5604675,000
7150;Hörnchenbergtunnel;7;RP;A;62;;AS Bann;O;AS Landstuhl-Atzel;W;395446,002;5472320,510
7155;Rheinbrücke Frankenthal;7;RP;A;6;;AS Mannheim-Sandhofen;O;AS Ludwigshafen-Nord;W;457534,791;5488463,895
7164;Hetzerath;7;RP;A;1;;AS Salmtal;N;AS Föhren;S;344583,739;5527182,207
7184;Ixheim;7;RP;A;8;;AS Contwig;O;AS Zweibrücken-Ixheim;W;381101,931;5453921,623
7201;Saulheim;7;RP;A;63;;AS Saulheim;N;AS Wörrstadt;S;439948,540;5524690,607
7224;Wies-Oppenheim;7;RP;A;61;;AS Worms;N;AK Kreuz Frankenthal (A6);S;448581,751;5494831,129
7230;Nahebrücke Bingen;7;RP;A;61;;AS Dorsheim;N;AS Bingen-Mitte;S;421503,459;5531697,846
7233;Daxweiler;7;RP;A;61;;AS Rheinböllen;N;AS Stromberg;S;410709,580;5535950,925
7237;Genheim;7;RP;A;61;;AS Stromberg;N;AS Waldlaubersheim;S;414442,000;5532517,500
7245;Rümmelsheim;7;RP;A;61;;AS Waldlaubersheim;N;AS Dorsheim;S;417221,500;5530825,500
7250;Sponsheim;7;RP;A;61;;AS Bingen-Mitte;N;AD Nahetal (A60);S;422820,500;5531586,500
7254;Dromersheim;7;RP;A;61;;AD Nahetal (A60);N;AS Bad Kreuznach;S;424517,500;5529923,000
7318;AK Alzey VQ Nord;7;RP;A;61;;AS Bornheim;N;AS Alzey;S;435786,223;5514518,688
7323;Ruwer;7;RP;A;602;;AS Trier-Ehrang;O;AS Trier-Verteilerkreis;W;334768,164;5517045,027
7338;Daubenbornerhof;7;RP;A;6;;AS Enkenbach Alsenborn;O;AS Kaiserslautern Ost;W;417227,559;5479286,997
7343;PRE-Park;7;RP;A;6;;AS Kaiserslautern Ost;O;AD Kaiserslautern;W;414040,062;5478713,680
7345;AD Kaiserslautern VQ Nord;7;RP;A;63;;AS Sembach;N;AD Kaiserslautern (A6);S;414122,670;5479473,944
7401;AD Mainz VQ Süd;7;RP;A;60;;AS Mainz-Finthen;O;AD Mainz (A643);W;441743,113;5538433,551
7409;AS Heidesheim VQ West;7;RP;A;60;;AS Heidesheim;O;AS Ingelheim-Ost;W;437458,094;5539058,767
7415;AS Klein-Winternh. VQ Süd;7;RP;A;63;;AS Klein-Winternheim;N;AS Nieder-Olm;S;443646,781;5532969,532
7422;AS Mainz-Mombach VQ Süd;7;RP;A;643;;AS Wiesbaden-Äppelallee;N;AS Mainz-Gonsenheim;S;443469,368;5541671,545
7424;AS MZ-Gonsenheim VQ Süd;7;RP;A;643;;AS Mainz-Mombach;N;AD Mainz;S;442573,807;5539999,929
7431;AS Oggersheim-Süd VQ Ost;7;RP;A;650;;AS Ludwigshafen-Stadt (B37);O;AS Oggersheim-Süd;W;455266,887;5480773,625
7432;AK Alzey VQ West;7;RP;A;63;;AK Kreuz Alzey (A61);N;AS Erbes-Büdesheim;S;435530,576;5513701,078
7434;AS Mutterstadt VQ West;7;RP;A;65;;AS Mutterstadt;N;AK Kreuz Mutterstadt (A61);S;451954,277;5477464,676
7435;AS Mutterstadt VQ Ost;7;RP;A;65;;AS Ludwigshafen-Oggersheim.Str. (K31);N;AS Mutterstadt;S;452658,744;5477878,344
7436;AS Dannstadt VQ West;7;RP;A;65;;AS Dannstadt-Schauernheim;N;AS Haßloch;S;449332,000;5475496,500
7437;AS Dannstadt VQ Ost;7;RP;A;65;;AK Kreuz Mutterstadt (A61);N;AS Dannstadt-Schauernheim;S;450013,773;5476221,026
7438;AS Ruchheim VQ West;7;RP;A;650;;AS Ruchheim;O;AK Kreuz Ludwigshafen (A61);W;450840,348;5480993,138
7439;AS Ruchheim VQ Ost;7;RP;A;650;;AS Oggersheimer Kreuz;O;AS Ruchheim;W;451834,748;5481228,855
7440;AS Edenkoben VQ Nord;7;RP;A;65;;AS Neustadt/Weinstr.-Süd;N;AS Edenkoben;S;438368,964;5460095,830
7441;AS Edenkoben VQ Süd;7;RP;A;65;;AS Edenkoben;N;AS Landau Nord (B272);S;438409,472;5459096,187
7442;AS Boppard VQ Nord;7;RP;A;61;;AS Koblenz/Waldesch;N;AS Boppard;S;396382,432;5563612,362
7443;AS Emmelshausen VQ Nord;7;RP;A;61;;AS Boppard;N;AS Emmelshausen;S;399612,550;5557659,389
7444;AS Pfalzfeld VQ Nord;7;RP;A;61;;AS Emmelshausen;N;AS Pfalzfeld;S;399650,500;5556650,000
7445;AS Laudert VQ Nord;7;RP;A;61;;AS Pfalzfeld;N;AS Laudert;S;401066,559;5548343,726
7446;AS Laudert VQ Süd;7;RP;A;61;;AS Laudert;N;AS Rheinböllen;S;401742,784;5547627,253
7447;AS Gundersheim VQ Nord;7;RP;A;61;;AS Alzey;N;AS Gundersheim;S;437436,500;5511189,000
7448;AS Gundersheim VQ Süd;7;RP;A;61;;AS Gundersheim;N;AS Worms/Mörstadt;S;443361,224;5505495,009
7449;AS Worms VQ Nord;7;RP;A;61;;AS Worms/Mörstadt;N;AS Worms;S;447757,500;5501467,000
7450;AK Ludwigshafen VQ Süd;7;RP;A;61;;AK Kreuz Ludwigshafen (A650);N;AK Kreuz Mutterstadt (A65);S;450749,500;5477446,500
7451;AS Schifferstadt VQ Nord;7;RP;A;61;;AK Kreuz Mutterstadt (A65);N;AS Schifferstadt;S;452166,267;5471807,849
7452;AS Schifferstadt VQ Süd;7;RP;A;61;;AS Schifferstadt;N;AS Speyer;S;452151,244;5470805,545
7453;AS Ludwigshafen VQ West;7;RP;A;6;;AS Ludwigshafen Nord;O;AS Frankenthal;W;453711,000;5489333,000
7454;AS Frankenthal VQ West;7;RP;A;6;;AS Frankenthal;O;AK Kreuz Frankenthal (A61);W;452714,722;5489253,149
7455;AS Wattenheim VQ Ost;7;RP;A;6;;AS Grünstadt;O;AS Wattenheim;W;432964,484;5486441,760
7456;Enkenbach/Alsenborn;7;RP;A;6;;AS Wattenheim;O;AS Enkenbach Alsenborn;W;422298,796;5481364,310
7458;AK Landstuhl VQ West;7;RP;A;6;;AK Kreuz Landstuhl-West (A62);O;AS Bruchmühlbach-Miesau;W;392715,551;5474633,144
7459;AK Landstuhl VQ Ost;7;RP;A;6;;AS Landstuhl-Ost;O;AK Kreuz Landstuhl-West (A62);W;393806,335;5475052,611
7460;AK Landstuhl VQ Nord;7;RP;A;62;;AK Kreuz Landstuhl-West (A6);O;AS Hütschenhausen;W;393025,798;5475341,888
7461;AK Landstuhl VQ Süd;7;RP;A;62;;AS Landstuhl-West;O;AK Kreuz Landstuhl-West (A6);W;393459,712;5474441,544
7560;Spangdahlem;7;RP;A;60;;AS Spangdahlem;O;AS Badem;W;334040,030;5542186,883
7561;Weselberg;7;RP;A;62;;AS Weselberg;O;AS Bann;W;398304,344;5465945,714
7603;Laufeld;7;RP;A;1;;AS Manderscheid;N;AS Hasborn;S;347754,103;5550050,301
7604;Gerolsheim;7;RP;A;6;;AK Kreuz Frankenthal (A61);O;AS Grünstadt;W;446560,302;5489154,600
7632;AS Alzey VQ Nord;7;RP;A;61;;AK Alzey (A63);N;AS Alzey;S;436767,094;5511953,541
7633;AS Ingelheim-West VQ West;7;RP;A;60;;AS Ingelheim-West;O;AS Bingen-Gaulsheim;W;429592,134;5536786,277
7650;AD Sinzig VQ Ost;7;RP;A;571;;AS Löhndorf;N;AD Sinzig (A61);S;371789,441;5599269,269
7770;Kannenbäckerland;7;RP;A;48;;AD Dreieck Dernbach (A3);O;AS Höhr-Grenzhausen;W;409425,069;5589582,606
7771;Löhndorf;7;RP;A;61;;AD Sinzig;N;AS Niederzissen;S;372107,300;5598016,161
7773;Beller Hof;7;RP;A;61;;AS Wehr;N;AS Mendig;S;375598,876;5583733,125
7774;Mendig (Brauerhof);7;RP;A;61;;AS Mendig;N;AS Kruft;S;379104,232;5583155,444
7775;AS Plaidt VQ Nord;7;RP;A;61;;AS Kruft;N;AS Plaidt;S;385060,500;5582207,000
7778;AD Dernbach VQ Süd;7;RP;A;3;;AD Dreieck Dernbach (A48);N;AS Montabaur;S;413204,000;5589787,500
7779;AS Ransbach-Baumb. VQ Süd;7;RP;A;3;;AS Ransbach-Baumbach;N;AD Dreieck Dernbach (A48);S;411758,114;5592872,693
7781;AS Dierdorf VQ Nord;7;RP;A;3;;AS Neuwied;N;AS Dierdorf;S;400386,456;5599331,459
7783;Birken;7;RP;A;3;;AS Bad Honnef/Linz;N;AS Neustadt (Wied);S;384754,384;5610445,038
7784;AS Nieder-Olm VQ Süd;7;RP;A;63;;AS Nieder-Olm;N;AS Saulheim;S;441999,231;5528841,423
7786;Marienborn;7;RP;A;63;;AK Kreuz Mainz-Süd (A60);N;AS Klein-Winternheim;S;444853,570;5534207,869
7787;AS Ingelheim-Ost VQ West;7;RP;A;60;;AS Ingelheim-Ost;O;AS Ingelheim-West;W;431163,500;5537169,500
7809;AK Ludwigshafen VQ West;7;RP;A;650;;AK Kreuz Ludwigshafen (A61);O;AS Maxdorf;W;449821,237;5480570,130
7903;Winnweiler;7;RP;A;63;;AS Göllheim;N;AS Winnweiler;S;418824,766;5489887,799
7909;AS MZ-Finthen VQ Ost;7;RP;A;60;;AS Mainz-Lerchenberg;O;AS Mainz-Finthen;W;442766,072;5537250,089
7911;AS MZ-Hechtsh.-W. VQ Ost;7;RP;A;60;;AS Mainz-Hechtsheim-Ost;O;AK Mainz;W;447065,621;5535525,824
7912;AS MZ-Laubenheim VQ West;7;RP;A;60;;AS Ginsheim-Gustavsburg;O;AS Mainz-Weisenau;W;450178,738;5535549,588
7928;AK Mainz VQ West;7;RP;A;60;;AS Mainz-Hechtsheim-West;O;AS Mainz-Lerchenberg;W;445116,174;5534970,141
7949;AD Bad Neuenahr VQ Süd;7;RP;A;573;;AD Meckenheim;N;AD Sinzig;S;366809,771;5603820,643
7950;Steinebrück;7;RP;A;60;;AS Winterspelt;O;AS GÜG Steinebrück;W;299097,063;5568551,475
7955;RP Brohltal;7;RP;A;61;;AS Niederzissen;N;AS Wehr;S;374175,028;5589727,619
7966;AS Waldesch VQ Nord;7;RP;A;61;;AS Koblenz-Dieblich;N;AS Boppard;S;394339,500;5567831,500
8001;Oberreut;8;BW;A;5;;AS Ettlingen;N;AS Karlsruhe-Süd;S;456384,000;5423218,000
8002;Mannheim-Schönau;8;BW;A;6;;AS Mannheim-Sandhofen;O;AS Ludwigshafen-Nord;W;457872,500;5488625,000
8003;Lörrach;8;BW;A;98;;AS Lörrach-Ost;O;AS Lörrach-Mitte;W;400901,167;5275345,814
8004;Heddesheim;8;BW;A;5;;AK Kreuz Weinheim (A659);N;AS Hirschberg;S;473164,500;5487783,000
8005;Dossenheim;8;BW;A;5;;AS Ladenburg;N;AS Dossenheim;S;474245,000;5479253,500
8009;Mannheim-Seckenheim;8;BW;A;656;;AS Mannheim-Seckenheim;O;AK Kreuz Mannheim (A6);W;467285,144;5478457,239
8010;Eppelheim;8;BW;A;5;;AK Kreuz Heidelberg (A656);N;AS Heidelberg/Schwetzingen;S;473663,222;5472576,639
8012;Brühl / Rohrbach;8;BW;A;6;;AS Schwetzingen/Hockenheim;O;AS Mannheim/Schwetzingen;W;466933,000;5469121,000
8013;Ketsch;8;BW;A;6;;AD Dreieck Hockenheim (A61);O;AS Schwetzingen/Hockenheim;W;467493,000;5466370,500
8016;Walldorf;8;BW;A;6;;AS Wiesloch/Rauenberg;O;AK Kreuz Walldorf (A5);W;473510,208;5458166,227
8017;AD Hockenheim;8;BW;A;6;;AK Kreuz Walldorf (A5);O;AD Dreieck Hockenheim (A61);W;468305,000;5463844,000
